,url,sentiment,isExperiential,isPolitical,isInsult,topics
1422683681064374279,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/artdistopya/status/1422683681064374279&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['nan']
1585817246718369792,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ms__arslan80/status/1585817246718369792&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Economy']
1548636597628899328,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/canbulut3460/status/1548636597628899328&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['nan']
1585651759204208642,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Seyhannky/status/1585651759204208642&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1588915997859545089,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MalcokFatih/status/1588915997859545089&entry.653903203=28452&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1450577050876719111,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Sezaii08/status/1450577050876719111&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Sports']
1595357036925026306,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Zeynepvcl/status/1595357036925026306&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1589686996204933120,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Aysecag57729345/status/1589686996204933120&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1588452667202088960,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AbiSayn/status/1588452667202088960&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,['Crime&justice']
1418678375741378563,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Yasssirrrr/status/1418678375741378563&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Inflation&poverty']
1367571642604544000,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BakiDiren/status/1367571642604544000&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['nan']
1400192951020625924,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/duaanurr/status/1400192951020625924&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1590271060095938560,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ahmetyesiltepe/status/1590271060095938560&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,"['Election', 'Minorities&discrimination']"
1584466396611649536,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Era44613470/status/1584466396611649536&entry.653903203=28452&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1347231523909545987,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AcarkanVolkan/status/1347231523909545987&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Sports']
1584612254581985325,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/OzbeyAcar/status/1584612254581985325&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Crime&justice']
1594352902197354499,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehay97/status/1594352902197354499&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1595142371108265984,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/FatmaAydin2209/status/1595142371108265984&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Economy', 'Inflation&poverty', 'Unemployment']"
1388778409371840515,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yvzsntr/status/1388778409371840515&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1562853131251118081,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/akanturker/status/1562853131251118081&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['nan']
1592802911360528385,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/celalettinakar2/status/1592802911360528385&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,Yes,"['Democracy', 'Election']"
1595078937377665024,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hdrkaplan3302/status/1595078937377665024&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1591987769802645505,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/nkulunk/status/1591987769802645505&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['nan']
1584432943165947904,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BeyazZambak7881/status/1584432943165947904&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,['Minorities&discrimination']
1594444444115386373,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Dzceli90593934/status/1594444444115386373&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,Yes,"['Crime&justice', 'Terrorism', 'Nationalsecurity']"
1377709148708671490,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/rumiibayani/status/1377709148708671490&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1596898829604818945,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/muhendis414/status/1596898829604818945&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1427339600083791885,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YunusGn52/status/1427339600083791885&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Sports']
1574339715536396288,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SegesSavas/status/1574339715536396288&entry.653903203=28452&usp=pp_url
",Neutral,No,Yes,No,['nan']
1595317623457304578,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/25YLDZhalil/status/1595317623457304578&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Economy']
