,url,isOrganizational,isBot,isTroll,gender
veliahmet29,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/veliahmet29&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
hibyanewsagency,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hibyanewsagency&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
bensuveyda_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/bensuveyda_&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
aydsunal,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/aydsunal&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Not sure
halilnekci2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Halilnekci2&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
hvjvvr,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hvjvvr&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Female
ibo_uzn,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ibo_uzn&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
sunayildizoglu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SunaYildizoglu&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
ziraate15bin,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Ziraate15bin&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
mvnez,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mvnez&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
muhammetseker29,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/muhammetseker29&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Not sure
itfknyhst,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/itfknyhst&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Male
zaferpartisi_34,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ZaferPartisi_34&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
mucosilin,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mucosilin&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ybektaser,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/YBektaser&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
marynlis,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/marynlis&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
urfanogluu,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/urfanogluu&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
izciyimnet,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/izciyimnet&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
asfer204,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/asfer204&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
mansiz_c,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mansiz_c&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
messiciyimm31,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/messiciyimm31&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
vighnar1655,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Vighnar1655&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ferhattklc_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ferhattklc_&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
hasan_togay,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hasan_togay&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
heritagepaix,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/heritagepaix&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
alparsl27435232,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Alparsl27435232&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Not sure
yilmaztunc,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yilmaztunc&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
lionlio10072785,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/LionLio10072785&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Not sure
atamaebe16,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/atamaebe16&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
d_carpe_diem_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/D_Carpe_Diem_&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Female
zrby1453,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Zrby1453&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
muratol43270096,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/muratol43270096&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Male
biologselim,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BIOLOGSELIM&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
emrahelif06,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/EmrahElif06&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
eymanurakr9,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/eymanurakr9&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
ceyyfln,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ceyyfln&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
emirkaramehmet0,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Emirkaramehmet0&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
asina1842,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/asina1842&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Not sure
manuelemenike,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/manuelemenike&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
veli43362862,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Veli43362862&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Male
estamina04,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/estamina04&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
vedatkahyalar,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/vedatkahyalar&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
arifayd89909179,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ArifAyd89909179&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
sevilaynur71,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/sevilaynur71&entry.1108662262=27777&usp=pp_url
",No,Yes,Yes,Female
glson09420724,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Glson09420724&entry.1108662262=27777&usp=pp_url
",No,Not sure,Yes,Not sure
gulesimgeliyor,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gulesimgeliyor&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Not sure
kadirozgen38,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kadirozgen38&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Not sure
bgurkanyilmaz,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/BGurkanYilmaz&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
denizlihabercom,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/denizlihabercom&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
kavrayci,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kavrayci&entry.1108662262=27777&usp=pp_url
",No,Yes,Yes,Male
yusufak63712920,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/YusufAk63712920&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Male
mahlaw412,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Mahlaw412&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Not sure
salihkurban74,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/salihkurban74&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
farukhalit2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/FarukHalit2&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
burakerbaychp,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/burakerbaychp&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
birdostunuzumm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Birdostunuzumm&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Female
tarihdergi,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/tarihdergi&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
tayyarturkes,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/TayyarTurkes&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
qara118,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/qara118&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Female
blueisoul889,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/blueisoul889&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Not sure
hulyazici,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hulyazici&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Not sure
matlda_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/matlda_&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Not sure
kingfinans,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/kingfinans&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
ahmeterat3,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ahmeterat3&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Male
aytaasl07787580,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/AytaAsl07787580&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Male
oktemayhan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/oktemayhan&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
bilgin21604923,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Bilgin21604923&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
korfezli4189,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/korfezli4189&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
aktahacer,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/AktaHacer&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Female
yusufdede38,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yusufdede38&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Male
ensardal591,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/ensardal591&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
lifeandnature7,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/lifeandnature7&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
gazfrenm,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/GazfrenM&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
selincivali,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/selincivali&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
yagmur478111,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yagmur478111&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
medyamilliyetci,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MedyaMilliyetci&entry.1108662262=27777&usp=pp_url
",Yes,Yes,No,Not sure
abbassengezer,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/AbbasSengezer&entry.1108662262=27777&usp=pp_url
",No,No,Not sure,Male
littletwomirace,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/LittleTwoMirace&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
akgencbagcilar,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Akgencbagcilar&entry.1108662262=27777&usp=pp_url
",Yes,No,No,Not sure
tayyarkarakaya,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/TayyarKarakaya&entry.1108662262=27777&usp=pp_url
",No,No,Yes,Male
yorukoglu799,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/yorukoglu799&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
mh1155231,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/mh1155231&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
25_mdastan,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/25_mdastan&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
blackgumruk,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/blackgumruk&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
defizbul,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/defizbul&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
spartakus_1917,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Spartakus_1917&entry.1108662262=27777&usp=pp_url
",No,Yes,No,Not sure
catsandyoon,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/catsandyoon&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
scorpiehoez,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/SCORPIEHOEZ&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
ozgur_atasoy_,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Ozgur_Atasoy_&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
kilincogluhayri,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/KilincogluHayri&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
jjuwark,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/jjuwark&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
emribilmaruf571,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Emribilmaruf571&entry.1108662262=27777&usp=pp_url
",No,Yes,Yes,Not sure
nesrinuyanik3,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/Nesrinuyanik3&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
vicdandinle,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/VicdanDinle&entry.1108662262=27777&usp=pp_url
",No,No,No,Not sure
nazmiyeirmak,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/NazmiyeIrmak&entry.1108662262=27777&usp=pp_url
",No,No,No,Female
erka_dal,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/erka_dal&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
tddsi61,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/tddsi61&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
iyibirabiniz,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/iyibirabiniz&entry.1108662262=27777&usp=pp_url
",No,Not sure,Not sure,Male
hasanugurgur,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/hasanugurgur&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
gkmn_42,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/gkmn_42&entry.1108662262=27777&usp=pp_url
",No,Not sure,No,Male
mercanogluseyma,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/MercanogluSeyma&entry.1108662262=27777&usp=pp_url
",No,Not sure,Yes,Female
vesimbaran2,"https://docs.google.com/forms/d/e/1FAIpQLSeFf-DH8zs9gbESljXLtJb1g2xBtRpLgIOEwwvN6BeyDADq4w/viewform?entry.471770043=https://twitter.com/VESiMBARAN2&entry.1108662262=27777&usp=pp_url
",No,No,No,Male
