,url,sentiment,isExperiential,isPolitical,isInsult,topics
1.57627284831792E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BurakENAL4/status/1576272848317923328&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,No,"['Inflation&poverty', 'Nationalsecurity']"
1.59514783139577E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Abdullah38070/status/1595147831395770369&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['nan']
1.58791080394825E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/01Guuness/status/1587910803948244992&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,No,['nan']
1.59398371788574E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BULENT_3423/status/1593983717885739008&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['Election']
1.38966976105166E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/enfakt/status/1389669761051660288&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Inflation&poverty', 'Health']"
1.58528909828935E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/EMiNEM_038/status/1585289098289348610&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Democracy', 'Crime&justice', 'Nationalsecurity', 'Minorities&discrimination']"
1.36094265248574E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fatmanurorhn/status/1360942652485738499&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['nan']
1.58996670459911E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mehmet33919675/status/1589966704599105536&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['News', 'Unemployment']"
1.58934741859608E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aliartul/status/1589347418596077568&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['Religion', 'Unemployment', 'Education']"
1.59332099706688E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/deniz07034608/status/1593320997066883074&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Unemployment', 'Education', 'Democracy']"
1.44464416635755E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/LilibethMarzan4/status/1444644166357553156&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['nan']
1.59582275136073E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yikikkentli09/status/1595822751360733186&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['nan']
1.590853214874E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ilkerozsu/status/1590853214873997312&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['Corruption', 'Health', 'Democracy']"
1.57010670004015E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sssnnddss/status/1570106700040146944&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Unemployment', 'Education']"
1.59641518235973E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhmetEs73925133/status/1596415182359732226&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['Economy', 'Inflation&poverty', 'Crime&justice', 'Terrorism', 'Nationalsecurity']"
1.59179708913434E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/15binparamedik/status/1591797089134338048&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Economy', 'Unemployment']"
1.59024658562748E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fulden_guney/status/1590246585627475969&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['News', 'Corruption', 'Democracy', 'Crime&justice', 'Nationalsecurity']"
1.58684182473969E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Karacam2005/status/1586841824739688454&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Religion', 'News', 'Corruption', 'Democracy', 'Crime&justice', 'Terrorism', 'Minorities&discrimination']"
1.59646620427689E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BhGawesome/status/1596466204276887555&entry.653903203=26581&usp=pp_url
",Positive,No,No,No,"['Music&TV', 'Advertisement', 'Education']"
1.37109620306936E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sukurarslan/status/1371096203069362180&entry.653903203=26581&usp=pp_url
",Neutral,No,No,Yes,['Sports']
1.42040702584713E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/btsmembo/status/1420407025847132171&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['nan']
1.59537024636969E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HalilEcem25/status/1595370246369689600&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['News', 'Corruption', 'Democracy', 'Crime&justice']"
1.57955809683351E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hiranur55508054/status/1579558096833511424&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Education']"
1.58961233854165E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AyeGleryz10/status/1589612338541654016&entry.653903203=26581&usp=pp_url
",Positive,Yes,Yes,No,"['News', 'Unemployment']"
1.41526812179184E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/lemonRQ/status/1415268121791840260&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,['Health']
1.59714804076199E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ethemsimsek305/status/1597148040761987072&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,['Corruption']
1.36757164260454E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BakiDiren/status/1367571642604544000&entry.653903203=26581&usp=pp_url
",Positive,Yes,No,No,"['Music&TV', 'Advertisement']"
1.5592330841171E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/saidkotan/status/1559233084117098502&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['nan']
1.5650346859856E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Abdulsa67026176/status/1565034685985603588&entry.653903203=26581&usp=pp_url
",Positive,Yes,Yes,No,"['News', 'Economy', 'Unemployment', 'Crime&justice']"
1.43478770378305E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/jerviajeon/status/1434787703783051264&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.4070972686338E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HamzaKavak055/status/1407097268633804800&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59317353824847E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hassancerkez23/status/1593173538248470529&entry.653903203=26581&usp=pp_url
",Positive,No,Yes,No,"['Advertisement', 'News', 'Democracy', 'Election', 'Nationalsecurity']"
1.59718268603185E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/murat___343454/status/1597182686031847424&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['Corruption', 'Democracy', 'Crime&justice', 'Nationalsecurity']"
1.58845226304707E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mtfdan/status/1588452263047069697&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice', 'Minorities&discrimination']"
1.59639424587465E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/efendi_inan/status/1596394245874647040&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['News', 'Health', 'Crime&justice']"
1.57042811960914E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HamitElKelle/status/1570428119609139201&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Religion', 'News', 'Corruption', 'Democracy', 'Nationalsecurity']"
1.59535703692503E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Zeynepvcl/status/1595357036925026306&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,['News']
1.40292180839182E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/saintmartinist/status/1402921808391819266&entry.653903203=26581&usp=pp_url
",Positive,No,No,No,['Advertisement']
1.58314661951966E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tuba_fen/status/1583146619519660032&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['Unemployment', 'Education', 'Crime&justice']"
1.58670504874212E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/msametcb/status/1586705048742117376&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['Religion', 'News', 'Corruption', 'Crime&justice']"
1.59584006642911E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/metesoylu25/status/1595840066429108225&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Inflation&poverty']"
1.59427045925991E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/100binatamaaa/status/1594270459259912192&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Economy', 'Unemployment', 'Education', 'Democracy']"
1.40373005247126E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/vtaeskit/status/1403730052471263238&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,"['Music&TV', 'Advertisement']"
1.37914924241823E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BaranMuhsinoglu/status/1379149242418233346&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,"['Education', 'Health']"
1.43671255881627E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tahageqzy/status/1436712558816268299&entry.653903203=26581&usp=pp_url
",Positive,Yes,No,No,"['Sports', 'Music&TV', 'Advertisement']"
1.43094031402232E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Godpowers_/status/1430940314022318083&entry.653903203=26581&usp=pp_url
",Positive,Yes,No,No,['nan']
1.59513183714348E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ziraatmhendis9/status/1595131837143478272&entry.653903203=26581&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Unemployment', 'Democracy']"
1.59771381724469E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/atamamucadele0/status/1597713817244692480&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['Unemployment', 'Education', 'Democracy', 'Crime&justice']"
1.57265463922023E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cgrfogretmen/status/1572654639220228098&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['Education', 'Democracy', 'Election']"
1.38075117587257E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sualmatik/status/1380751175872565250&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['Religion']
1.59507453356791E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mustafa18423853/status/1595074533567905792&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice', 'Terrorism', 'Nationalsecurity', 'Foreignpolicy']"
1.58847926497827E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_Avsarbeyi_/status/1588479264978272256&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Religion', 'Corruption', 'Health']"
1.34995009014067E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/B_KurdaOffical/status/1349950090140672000&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59424634196999E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahimavcu10/status/1594246341969985544&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Economy', 'Inflation&poverty']"
1.59294904085318E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Arifekks/status/1592949040853176320&entry.653903203=26581&usp=pp_url
",Positive,Yes,Yes,No,"['Economy', 'Unemployment']"
1.58592635281694E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/irfanyakupoglu/status/1585926352816943110&entry.653903203=26581&usp=pp_url
",Negative,No,No,Yes,"['Economy', 'Inflation&poverty']"
1.4277468154206E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/venxzhan/status/1427746815420604417&entry.653903203=26581&usp=pp_url
",Negative,No,No,Yes,"['Music&TV', 'Advertisement']"
1.55996376837274E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/awfhdsr6/status/1559963768372740098&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Inflation&poverty', 'Corruption', 'Democracy']"
1.56713735711086E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/DevrimKRDLN/status/1567137357110861827&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Unemployment', 'Education', 'Democracy']"
1.58341757123511E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Serifeerl/status/1583417571235110913&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Inflation&poverty', 'Unemployment', 'Education']"
1.59142227471174E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ali34588718/status/1591422274711740419&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['Democracy', 'Crime&justice', 'Terrorism', 'Nationalsecurity']"
1.59062934856627E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Yasemin97700194/status/1590629348566265856&entry.653903203=26581&usp=pp_url
",Positive,Yes,Yes,No,"['Advertisement', 'Health']"
1.58484967339082E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/iyilikiyidir01/status/1584849673390817283&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Democracy', 'Crime&justice']"
1.5936491590091E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetbaran70/status/1593649159009099777&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Minorities&discrimination']"
1.57702434226884E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HasAngarali/status/1577024342268837888&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice']"
1.361720561681E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Muratkrkmz43/status/1361720561680998401&entry.653903203=26581&usp=pp_url
",Positive,No,No,No,"['News', 'Economy']"
1.43168524380788E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/zevkine_gel/status/1431685243807879183&entry.653903203=26581&usp=pp_url
",Negative,Yes,No,Yes,['Crime&justice']
1.5860211839587E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/spytron/status/1586021183958704128&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,No,"['News', 'Democracy', 'Election']"
1.59041118730469E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aa89905575/status/1590411187304685568&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Democracy']"
1.45482741219003E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/enginduran/status/1454827412190027779&entry.653903203=26581&usp=pp_url
",Neutral,Yes,No,No,['Economy']
1.59178968209385E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kayabey0221/status/1591789682093850625&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Unemployment', 'Democracy', 'Crime&justice']"
1.59801614817575E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/etkinlik112_/status/1598016148175749121&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['Economy', 'Inflation&poverty', 'Democracy']"
1.59650179883955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Democracy', 'Election']"
1.42835830465314E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BursaMuhalif/status/1428358304653139979&entry.653903203=26581&usp=pp_url
",Neutral,No,Yes,No,"['News', 'Corruption', 'Democracy', 'Crime&justice']"
1.43495183610926E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MuratUstel1/status/1434951836109262855&entry.653903203=26581&usp=pp_url
",Negative,No,Yes,Yes,"['Advertisement', 'News', 'Corruption', 'Health', 'Nationalsecurity']"
1.59256685282344E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nizarbals2/status/1592566852823441408&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,No,"['Unemployment', 'Democracy', 'Crime&justice']"
1.59805538055871E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/IstanbulYoga/status/1598055380558712833&entry.653903203=26581&usp=pp_url
",Neutral,No,No,No,['Health']
1.54730608448598E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/nikosiblackpot/status/1547306084485980161&entry.653903203=26581&usp=pp_url
",Negative,Yes,Yes,Yes,"['Economy', 'Corruption', 'Democracy', 'Immigration&refugees', 'Foreignpolicy', 'Minorities&discrimination']"
1.43954706733726E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_melek_3451/status/1439547067337256967&entry.653903203=26581&usp=pp_url
",Positive,Yes,No,No,['Music&TV']
