,url,sentiment,isExperiential,isPolitical,isInsult,topics
1596599591398305792,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/1071_1461Hikmet/status/1596599591398305792&entry.653903203=28339&usp=pp_url
",Negative,No,No,No,['Nationalsecurity']
1588096572226772992,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/CogalAltay/status/1588096572226772992&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Economy', 'Inflation&poverty']"
1595015742377836547,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Feyzull20479713/status/1595015742377836547&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Minorities&discrimination']
1573684762258145280,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Dkabretmeni0/status/1573684762258145280&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1585736295221170177,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/senyinedeMERTde/status/1585736295221170177&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1543891076536324098,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/umutumut020/status/1543891076536324098&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Unemployment', 'Crime&justice']"
1368963119297552385,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/nyx_ds/status/1368963119297552385&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Sports']
1586440984811884545,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Fikret33330018/status/1586440984811884545&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1564926450096013313,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sbolusonsoz/status/1564926450096013313&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['News']
1358552986784567321,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Berfinsurucuu/status/1358552986784567321&entry.653903203=28339&usp=pp_url
",Negative,Yes,No,No,['nan']
1591797089134338048,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/15binparamedik/status/1591797089134338048&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1588181022642180097,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/serap_karaer/status/1588181022642180097&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,['Election']
1593653522624643072,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Yasemin97992291/status/1593653522624643072&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1543299054821675010,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bernayalcin82/status/1543299054821675010&entry.653903203=28339&usp=pp_url
",Negative,Yes,Yes,No,['nan']
1561321365805883393,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/dogierarslan/status/1561321365805883393&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,Yes,"['Economy', 'Inflation&poverty']"
1579497240745644033,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aksalihli45/status/1579497240745644033&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['News', 'Democracy']"
1587096944920465408,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Egemen1453Alp/status/1587096944920465408&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1347609946591031296,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aynennnoyle1/status/1347609946591031296&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['Music&TV']
1427746815420604417,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/venxzhan/status/1427746815420604417&entry.653903203=28339&usp=pp_url
",Negative,No,No,No,['Music&TV']
1348687774489178112,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/EdebiTweet2/status/1348687774489178112&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Unemployment']
1373671763670892544,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kim_v4nte/status/1373671763670892544&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1586021183958704128,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/spytron/status/1586021183958704128&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Democracy', 'Election']"
1552993437137379328,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Y_S_V_/status/1552993437137379328&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['nan']
1596978345560150016,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kalaycioglu_u/status/1596978345560150016&entry.653903203=28339&usp=pp_url
",Neutral,Yes,Yes,Yes,['Democracy']
1582399680343789568,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/CeyhunTufek/status/1582399680343789568&entry.653903203=28339&usp=pp_url
",Negative,No,Yes,No,['Election']
1420407025847132171,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/btsmembo/status/1420407025847132171&entry.653903203=28339&usp=pp_url
",Neutral,No,No,No,['nan']
1589993032975544320,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hasannegr/status/1589993032975544320&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,"['Democracy', 'Terrorism']"
1595521343587508236,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/KadiirKeskin/status/1595521343587508236&entry.653903203=28339&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
